CustomerID,recency,frequency,monetary,avg_order_value,unique_products,cluster,segment
13755,4,9,2161.35,6.319736842105263,232,1,Champions
13758,12,7,3190.55,27.26965811965812,104,1,Champions
13759,33,2,659.4100000000001,26.376400000000004,24,0,New Customers
13760,54,2,286.79,5.03140350877193,50,0,New Customers
13761,50,2,1070.65,15.295000000000002,68,0,New Customers
13762,219,1,306.72,43.81714285714286,7,0,New Customers
13764,71,3,1521.76,7.3161538461538465,183,1,Champions
13769,2,10,2796.51,20.71488888888889,73,1,Champions
13771,64,4,2634.45,22.138235294117646,114,1,Champions
13772,34,3,1132.13,6.396214689265538,141,1,Champions
13774,82,1,345.0,15.681818181818182,22,0,New Customers
13778,103,1,178.7,19.855555555555554,9,0,New Customers
13780,7,2,360.01,6.315964912280702,56,0,New Customers
13781,251,1,127.84,7.5200000000000005,17,0,New Customers
13782,13,6,912.0,7.930434782608696,96,1,Champions
13786,367,1,230.39999999999998,32.91428571428571,7,0,New Customers
13787,76,2,309.04,9.969032258064518,24,0,New Customers
13790,4,1,348.8,7.751111111111111,45,0,New Customers
13792,66,2,195.55,15.042307692307693,13,0,New Customers
13799,117,2,688.86,17.663076923076922,32,0,New Customers
13800,310,1,558.32,16.91878787878788,33,0,New Customers
13801,67,1,324.8,14.121739130434783,23,0,New Customers
13803,255,1,277.07,16.298235294117646,17,0,New Customers
13804,31,7,2635.79,19.23934306569343,124,1,Champions
13805,52,2,924.6,71.12307692307692,10,0,New Customers
13806,64,1,256.38,25.637999999999998,10,0,New Customers
13807,367,1,112.6,16.085714285714285,7,0,New Customers
13808,6,5,1747.66,22.995526315789476,70,1,Champions
13809,305,1,155.05,12.920833333333334,11,0,New Customers
13810,29,3,1499.01,42.828857142857146,32,0,New Customers
13811,184,3,814.5,62.65384615384615,7,0,New Customers
13812,42,3,539.0,14.972222222222221,33,0,New Customers
13813,40,4,1366.8600000000001,19.809565217391306,54,0,New Customers
13814,92,2,1579.12,27.703859649122805,37,0,New Customers
13815,22,4,4027.36,22.882727272727273,132,1,Champions
13816,24,2,571.6700000000001,20.416785714285716,25,0,New Customers
13817,29,2,382.98,15.957500000000001,20,0,New Customers
13819,302,3,1140.35,31.676388888888887,26,0,New Customers
13821,145,2,385.64,6.536271186440678,51,0,New Customers
13822,6,2,632.0,6.583333333333333,90,0,New Customers
13823,19,2,957.66,23.941499999999998,39,0,New Customers
13824,33,5,1698.94,36.93347826086956,34,1,Champions
13826,176,1,189.5,18.95,10,0,New Customers
13828,22,1,209.49,13.966000000000001,15,0,New Customers
13831,16,6,2202.99,29.77013513513513,58,1,Champions
13833,159,1,384.8,13.26896551724138,28,0,New Customers
13835,25,4,834.57,15.174000000000001,48,0,New Customers
13837,212,2,271.24,14.275789473684211,17,0,New Customers
13842,59,9,3385.62,16.43504854368932,155,1,Champions
13844,11,1,361.62,18.081,20,0,New Customers
13845,65,1,312.98,34.775555555555556,9,0,New Customers
13846,25,3,865.0600000000001,15.728363636363637,55,0,New Customers
13849,52,2,1537.95,15.227227722772279,97,0,New Customers
13850,129,1,1595.48,17.155698924731183,93,0,New Customers
13851,96,3,2651.46,32.73407407407407,77,1,Champions
13853,57,1,1090.14,47.39739130434783,23,0,New Customers
13856,169,3,388.5,27.75,10,0,New Customers
13858,57,1,216.17,19.651818181818182,11,0,New Customers
13859,326,1,201.16,7.184285714285714,27,0,New Customers
13860,1,5,1245.9,16.39342105263158,58,1,Champions
13862,18,8,2209.36,15.894676258992806,97,1,Champions
13863,248,1,305.78,15.288999999999998,20,0,New Customers
13865,58,4,501.56,16.718666666666667,26,0,New Customers
13866,74,1,145.67000000000002,20.810000000000002,7,0,New Customers
13867,31,3,1015.29,16.644098360655736,51,0,New Customers
13869,123,4,3104.95,10.11384364820847,234,1,Champions
13870,2,8,2770.94,24.095130434782607,91,1,Champions
13873,120,3,389.6,16.93913043478261,21,0,New Customers
13874,358,1,540.45,30.025000000000002,18,0,New Customers
13875,54,5,1786.79,17.180673076923078,79,1,Champions
13876,64,1,122.7,17.52857142857143,7,0,New Customers
13877,86,1,117.24,39.08,3,0,New Customers
13878,55,1,1281.53,35.598055555555554,35,0,New Customers
13882,3,5,1191.13,18.325076923076924,54,1,Champions
13883,11,5,2674.48,18.834366197183098,108,1,Champions
13884,7,5,787.6,13.349152542372881,45,0,New Customers
13885,189,2,506.8,18.1,28,0,New Customers
13886,71,1,243.56,15.2225,16,0,New Customers
13887,204,1,349.55,18.397368421052633,19,0,New Customers
13888,120,2,605.63,15.14075,38,0,New Customers
13889,93,1,416.90000000000003,27.793333333333337,15,0,New Customers
13890,1,10,1883.8100000000002,17.125545454545456,74,1,Champions
13892,27,4,632.97,23.443333333333335,26,0,New Customers
13893,298,1,821.1,39.1,21,0,New Customers
13894,24,3,564.62,20.911851851851853,25,0,New Customers
13895,28,4,2593.07,21.975169491525424,97,1,Champions
13897,50,1,311.16,18.303529411764707,17,0,New Customers
13898,326,1,155.93,12.994166666666667,12,0,New Customers
13899,16,2,388.52,20.448421052631577,19,0,New Customers
13900,183,3,740.95,17.23139534883721,42,0,New Customers
13901,72,5,2867.2,19.242953020134227,144,1,Champions
13904,37,2,332.64,12.793846153846154,24,0,New Customers
13908,80,4,2369.55,19.42254098360656,104,1,Champions
13911,57,9,2580.91,17.43858108108108,120,1,Champions
13914,12,2,626.45,18.983333333333334,28,0,New Customers
13917,50,2,272.04,15.113333333333335,16,0,New Customers
13918,50,2,1212.8400000000001,40.428000000000004,30,0,New Customers
13919,59,2,384.81,13.743214285714286,24,0,New Customers
13922,352,1,172.25,24.607142857142858,7,0,New Customers
13923,54,1,351.13,17.5565,20,0,New Customers
13924,2,6,1838.8500000000001,15.716666666666669,90,1,Champions
13925,93,4,678.25,16.54268292682927,28,0,New Customers
13926,23,1,223.85000000000002,20.35,11,0,New Customers
13927,75,1,348.99,16.61857142857143,21,0,New Customers
13928,11,4,464.57,17.206296296296298,23,0,New Customers
13930,58,2,337.34,19.843529411764706,15,0,New Customers
13931,96,2,1237.53,21.336724137931036,56,0,New Customers
13932,295,1,307.4,19.2125,16,0,New Customers
13933,109,2,608.7900000000001,26.469130434782613,23,0,New Customers
13934,264,1,922.1,29.74516129032258,31,0,New Customers
13936,180,1,376.58,14.483846153846153,26,0,New Customers
13937,169,1,158.85,17.65,9,0,New Customers
13939,23,3,568.55,12.634444444444444,43,0,New Customers
13940,17,4,839.14,17.12530612244898,39,0,New Customers
13946,79,3,561.5699999999999,51.05181818181818,11,0,New Customers
13949,3,6,2427.32,15.170750000000002,124,1,Champions
13950,11,4,745.06,21.28742857142857,33,0,New Customers
13951,176,3,674.45,17.293589743589745,38,0,New Customers
13952,218,2,3251.071,23.730445255474454,120,1,Champions
13954,2,2,439.92,17.5968,24,0,New Customers
13955,154,2,322.96,9.786666666666665,33,0,New Customers
13956,5,5,1026.42,6.752763157894737,123,1,Champions
13959,79,3,598.2,6.502173913043479,79,0,New Customers
13960,21,2,230.22,19.185,11,0,New Customers
13962,22,2,169.55,15.413636363636364,11,0,New Customers
13963,308,4,664.54,18.986857142857144,35,0,New Customers
13971,19,8,2758.26,18.511812080536913,118,1,Champions
13972,71,2,190.25,12.683333333333334,15,0,New Customers
13973,287,1,264.7,24.063636363636363,11,0,New Customers
13974,49,1,413.59000000000003,14.77107142857143,28,0,New Customers
13975,31,6,2526.28,7.474201183431953,240,1,Champions
13976,207,1,357.98,35.798,10,0,New Customers
13978,15,2,196.79000000000002,13.119333333333335,14,0,New Customers
13979,73,1,869.87,16.108703703703704,54,0,New Customers
13980,60,1,200.14,18.19454545454545,11,0,New Customers
13982,39,4,1871.81,16.863153153153153,72,1,Champions
13984,27,5,920.51,57.531875,14,0,New Customers
13986,17,1,320.46,24.650769230769228,12,0,New Customers
13988,20,6,4147.96,17.726324786324785,188,1,Champions
13989,66,2,1266.08,30.88,33,0,New Customers
13990,213,1,311.3,19.45625,16,0,New Customers
13991,12,6,855.97,10.190119047619048,58,1,Champions
13993,43,9,3466.36,28.647603305785125,66,1,Champions
13994,4,6,2313.14,14.923483870967742,122,1,Champions
13995,15,5,1393.69,16.205697674418605,55,1,Champions
14000,211,1,635.66,42.37733333333333,15,0,New Customers
14001,46,3,2043.0800000000002,52.38666666666667,34,0,New Customers
14002,134,2,529.73,11.270851063829788,47,0,New Customers
14004,43,7,4582.64,26.799064327485382,102,1,Champions
14005,10,5,2874.72,34.22285714285714,53,1,Champions
14006,116,3,962.19,32.073,22,0,New Customers
14009,198,2,695.61,16.562142857142856,42,0,New Customers
14012,278,1,328.8,29.89090909090909,11,0,New Customers
14013,110,3,473.02,13.91235294117647,30,0,New Customers
14014,77,1,505.18,12.953333333333333,39,0,New Customers
14015,53,1,917.34,45.867000000000004,20,0,New Customers
14016,162,4,4341.21,26.964037267080744,154,1,Champions
14019,47,3,1421.61,21.539545454545454,37,0,New Customers
14020,17,2,642.8,16.48205128205128,37,0,New Customers
14021,155,3,631.9,28.722727272727273,22,0,New Customers
14022,225,1,440.0,15.714285714285714,28,0,New Customers
14023,7,2,584.07,18.840967741935486,30,0,New Customers
14024,122,2,327.7,20.48125,16,0,New Customers
14029,63,2,467.66,31.177333333333333,15,0,New Customers
14030,18,8,2360.09,9.712304526748971,210,1,Champions
14034,22,3,651.8199999999999,7.323820224719101,82,0,New Customers
14035,29,5,1428.02,21.636666666666667,41,1,Champions
14036,285,1,626.65,16.49078947368421,38,0,New Customers
14037,176,2,147.20000000000002,5.257142857142858,27,0,New Customers
14038,78,3,1560.38,16.960652173913044,64,0,New Customers
14039,33,1,152.2,25.366666666666664,6,0,New Customers
14041,266,1,141.41,6.733809523809524,21,0,New Customers
14046,284,1,154.99,11.070714285714287,14,0,New Customers
14047,9,5,1308.6100000000001,40.894062500000004,22,0,New Customers
14048,305,1,409.93,4.822705882352941,83,0,New Customers
14049,17,4,5681.72,11.642868852459017,348,1,Champions
14050,32,2,746.36,13.821481481481483,49,0,New Customers
14053,124,2,260.25,65.0625,2,0,New Customers
14055,106,1,725.6400000000001,72.56400000000001,10,0,New Customers
14059,267,1,183.6,22.95,8,0,New Customers
14064,29,5,1353.74,16.92175,59,1,Champions
14066,267,1,152.55,21.792857142857144,7,0,New Customers
14067,64,2,374.7,7.2057692307692305,51,0,New Customers
14068,320,1,265.85,11.077083333333334,22,0,New Customers
14073,32,1,151.04,11.618461538461538,13,0,New Customers
14075,5,3,942.26,21.913023255813954,33,0,New Customers
14077,41,5,499.41999999999996,11.89095238095238,33,0,New Customers
14078,102,6,1049.37,16.144153846153845,46,1,Champions
14079,125,1,375.1,31.258333333333336,12,0,New Customers
14081,302,2,934.52,6.10797385620915,126,0,New Customers
14082,365,1,182.25,6.2844827586206895,28,0,New Customers
14083,4,9,1018.43,5.626685082872928,162,1,Champions
14089,57,1,161.0,11.5,13,0,New Customers
14098,37,1,147.35,7.016666666666667,21,0,New Customers
14100,138,1,194.9,7.496153846153846,24,0,New Customers
14102,5,5,1360.28,17.21873417721519,35,1,Champions
14104,155,2,216.20999999999998,10.295714285714284,21,0,New Customers
14105,239,1,1266.23,17.111216216216217,74,0,New Customers
14107,52,7,2703.23,21.977479674796747,61,1,Champions
14108,31,2,597.91,17.585588235294118,33,0,New Customers
14109,73,1,144.2,16.022222222222222,9,0,New Customers
14111,14,4,692.85,69.285,10,0,New Customers
14112,23,7,2915.15,18.2196875,117,1,Champions
14113,4,4,1840.42,54.13,26,0,New Customers
14114,274,2,386.53,25.768666666666665,15,0,New Customers
14116,20,5,1382.74,19.204722222222223,61,1,Champions
14121,4,4,2780.15,17.485220125786164,148,1,Champions
14125,11,3,2740.43,16.409760479041914,159,1,Champions
14126,8,3,706.1300000000001,47.07533333333334,14,0,New Customers
14127,123,3,709.71,16.129772727272726,39,0,New Customers
14128,61,2,637.5,13.858695652173912,40,0,New Customers
14129,2,5,1123.8600000000001,21.61269230769231,31,0,New Customers
14130,319,1,483.86,7.221791044776119,66,0,New Customers
14133,130,3,605.64,21.63,25,0,New Customers
14138,2,2,982.3800000000001,20.901702127659576,40,0,New Customers
14139,46,1,415.82,15.993076923076924,26,0,New Customers
14140,4,2,935.05,14.167424242424241,60,0,New Customers
14141,3,4,915.13,22.87825,27,0,New Customers
14142,373,1,311.81,14.173181818181819,22,0,New Customers
14143,134,1,115.8,16.54285714285714,7,0,New Customers
14146,9,5,4191.0,19.957142857142856,183,1,Champions
14148,234,1,157.2,52.4,3,0,New Customers
14149,221,1,446.62,15.950714285714286,28,0,New Customers
14150,36,2,658.64,25.33230769230769,23,0,New Customers
14152,75,2,621.29,12.67938775510204,47,0,New Customers
14154,239,2,1345.62,25.87730769230769,52,0,New Customers
14155,266,1,118.75,19.791666666666668,6,0,New Customers
14157,20,2,432.88,9.018333333333333,45,0,New Customers
14158,40,1,507.66,12.381951219512196,41,0,New Customers
14161,216,3,1110.52,10.282592592592593,87,0,New Customers
14162,174,2,289.36,11.5744,25,0,New Customers
14163,87,4,2445.91,47.036730769230765,36,1,Champions
14164,71,2,1631.77,56.26793103448276,28,0,New Customers
14165,276,1,122.53999999999999,4.901599999999999,23,0,New Customers
14167,39,4,574.84,11.054615384615385,27,0,New Customers
14171,98,1,363.79,6.272241379310345,57,0,New Customers
14173,11,4,450.84,15.546206896551723,28,0,New Customers
14174,33,1,134.46,5.171538461538462,26,0,New Customers
14175,60,3,3222.3,21.626174496644296,139,1,Champions
14176,297,4,576.9000000000001,18.609677419354842,28,0,New Customers
14177,86,4,559.41,13.319285714285714,37,0,New Customers
14178,9,7,1620.93,4.9569724770642205,191,1,Champions
14184,67,1,452.89,18.870416666666667,24,0,New Customers
14185,331,1,197.65,65.88333333333334,3,0,New Customers
14188,31,6,2054.36,31.605538461538462,34,1,Champions
14193,68,2,853.39,20.318809523809524,35,0,New Customers
14196,107,1,335.52,55.919999999999995,6,0,New Customers
14198,18,4,701.4,17.984615384615385,35,0,New Customers
14201,60,7,747.44,20.20108108108108,32,1,Champions
14205,17,2,466.7,19.445833333333333,23,0,New Customers
14206,239,1,328.15999999999997,16.407999999999998,20,0,New Customers
14208,95,1,151.74,15.174000000000001,10,0,New Customers
14209,11,6,2073.43,23.83252873563218,55,1,Champions
14210,106,6,1905.8400000000001,18.684705882352944,66,1,Champions
14211,53,9,2241.1,20.009821428571428,87,1,Champions
14214,31,5,1004.38,14.990746268656716,64,1,Champions
14215,12,6,1789.72,16.57148148148148,98,1,Champions
14216,3,4,1839.3,31.17457627118644,47,1,Champions
14218,43,1,169.48000000000002,14.123333333333335,12,0,New Customers
14220,247,2,632.4,30.114285714285714,21,0,New Customers
14221,42,9,3432.8,17.78652849740933,123,1,Champions
14222,177,1,683.17,16.662682926829266,41,0,New Customers
14223,92,3,991.13,16.518833333333333,50,0,New Customers
14224,110,4,1050.12,8.899322033898304,105,1,Champions
14226,29,5,2232.19,33.31626865671642,64,1,Champions
14227,26,10,3350.96,19.148342857142858,117,1,Champions
14229,52,3,1547.2,38.68,29,0,New Customers
14231,184,3,925.71,18.514200000000002,47,0,New Customers
14232,43,5,2048.07,17.80930434782609,81,1,Champions
14233,49,4,1462.72,41.792,30,0,New Customers
14234,22,4,775.46,4.877106918238994,122,1,Champions
14235,75,5,3144.86,39.80835443037975,65,1,Champions
14236,81,2,490.86,32.724000000000004,15,0,New Customers
14237,373,1,161.0,17.88888888888889,9,0,New Customers
14238,326,1,146.85,18.35625,8,0,New Customers
14240,30,2,890.34,21.19857142857143,37,0,New Customers
14241,184,1,213.70000000000002,21.37,10,0,New Customers
14242,235,2,280.55,17.534375,13,0,New Customers
14243,9,10,2588.77,18.360070921985816,99,1,Champions
14245,220,2,1693.45,15.680092592592594,107,0,New Customers
14246,111,3,1474.06,19.654133333333334,57,0,New Customers
14247,278,1,136.76999999999998,6.838499999999999,19,0,New Customers
14248,318,1,302.58,37.8225,8,0,New Customers
14250,7,3,1904.05,17.153603603603603,94,1,Champions
14251,2,5,2879.7000000000003,36.91923076923077,37,1,Champions
14256,260,2,969.0600000000001,18.284150943396227,51,0,New Customers
14257,64,5,3099.7200000000003,29.242641509433966,88,1,Champions
14259,142,1,120.0,24.0,5,0,New Customers
14261,51,2,1163.45,22.37403846153846,52,0,New Customers
14262,8,8,2618.23,18.3093006993007,87,1,Champions
14264,155,2,333.97,19.64529411764706,15,0,New Customers
14265,109,2,530.18,17.10258064516129,31,0,New Customers
14267,163,3,1516.24,27.568,25,0,New Customers
14270,332,1,492.65000000000003,16.98793103448276,29,0,New Customers
14271,226,1,112.32,11.232,10,0,New Customers
14272,74,2,437.96,13.271515151515151,33,0,New Customers
14273,51,4,559.97,19.309310344827587,22,0,New Customers
14276,99,3,1119.74,17.4959375,52,0,New Customers
14277,15,3,4216.2,18.738666666666667,195,1,Champions
14280,197,1,134.04,16.755,8,0,New Customers
14284,31,2,595.25,18.6015625,24,0,New Customers
14285,21,4,1910.01,70.74111111111111,18,0,New Customers
14286,24,3,4628.75,16.53125,220,1,Champions
14287,8,3,176.63,19.625555555555554,9,0,New Customers
14288,213,1,426.6,26.6625,16,0,New Customers
14289,9,6,911.26,19.388510638297873,33,1,Champions
14290,11,5,2314.65,22.917326732673267,89,1,Champions
14292,8,9,4871.93,48.719300000000004,64,1,Champions
14293,3,4,1046.56,17.15672131147541,51,0,New Customers
14295,40,1,166.20000000000002,33.24,5,0,New Customers
14297,18,4,1305.33,21.053709677419352,48,0,New Customers
14299,8,9,3965.62,27.73160839160839,94,1,Champions
14301,117,1,640.14,49.24153846153846,13,0,New Customers
14304,223,1,383.45,22.555882352941175,17,0,New Customers
14305,71,3,1858.96,17.70438095238095,96,1,Champions
14306,51,2,2093.32,63.4339393939394,33,0,New Customers
14307,89,6,2995.72,16.642888888888887,150,1,Champions
14309,8,9,2352.53,20.10709401709402,74,1,Champions
14311,243,1,310.26,15.513,20,0,New Customers
14312,47,6,1611.59,18.524022988505745,74,1,Champions
14314,107,1,120.0,15.0,8,0,New Customers
14315,45,6,2481.13,24.565643564356435,64,1,Champions
14317,65,1,508.58000000000004,21.190833333333334,24,0,New Customers
14320,207,2,477.79,15.412580645161292,29,0,New Customers
14321,11,5,1530.75,12.445121951219512,111,1,Champions
14323,115,2,605.0600000000001,16.807222222222222,32,0,New Customers
14326,242,1,183.85,22.98125,8,0,New Customers
14327,163,1,311.65,25.97083333333333,12,0,New Customers
14329,17,7,5014.84,19.362316602316604,218,1,Champions
14331,124,2,462.65999999999997,16.523571428571426,27,0,New Customers
14332,23,3,866.31,33.31961538461538,22,0,New Customers
14333,68,1,415.2,27.68,15,0,New Customers
14334,17,8,2552.21,15.754382716049383,98,1,Champions
14335,16,2,468.26,7.432698412698413,55,0,New Customers
14336,17,4,1614.91,17.943444444444445,77,1,Champions
14338,161,2,588.22,18.97483870967742,30,0,New Customers
14339,243,1,309.52,22.108571428571427,14,0,New Customers
14340,219,1,134.7,22.45,6,0,New Customers
14341,45,8,2182.28,16.916899224806205,109,1,Champions
14342,21,4,668.5600000000001,31.836190476190477,18,0,New Customers
14344,127,8,889.9300000000001,12.534225352112676,56,1,Champions
14346,121,2,1021.58,17.026333333333334,55,0,New Customers
14348,260,1,409.57,22.753888888888888,18,0,New Customers
14350,274,1,282.93,15.718333333333334,18,0,New Customers
14352,157,4,1078.96,22.95659574468085,44,0,New Customers
14354,6,2,163.62,18.18,9,0,New Customers
14355,366,1,174.4,15.854545454545455,11,0,New Customers
14356,80,2,701.23,21.24939393939394,33,0,New Customers
14357,43,1,225.77,5.506585365853659,39,0,New Customers
14359,19,3,912.18,16.58509090909091,44,0,New Customers
14360,32,4,2128.23,18.035847457627117,104,1,Champions
14364,109,8,3717.35,53.87463768115942,61,1,Champions
14368,320,1,155.0,19.375,8,0,New Customers
14377,191,2,617.05,56.095454545454544,11,0,New Customers
14379,44,2,348.1,7.567391304347827,39,0,New Customers
14382,26,1,626.0699999999999,4.7791603053435106,121,0,New Customers
14383,38,3,1247.69,21.14728813559322,49,0,New Customers
14385,9,3,202.11,14.436428571428573,13,0,New Customers
14386,297,1,142.4,20.342857142857145,7,0,New Customers
14387,33,3,1770.56,12.646857142857142,125,1,Champions
14388,10,8,3212.84,17.273333333333333,124,1,Champions
14389,65,2,1043.46,23.188000000000002,33,0,New Customers
14390,10,9,4652.82,16.268601398601398,135,1,Champions
14395,2,9,3507.71,10.02202857142857,181,1,Champions
14396,65,2,487.99,6.684794520547945,71,0,New Customers
14400,149,1,574.7,22.988000000000003,25,0,New Customers
14403,130,4,1475.81,73.7905,17,0,New Customers
14404,34,6,1474.32,14.31378640776699,70,1,Champions
14406,119,1,156.75,19.59375,8,0,New Customers
14407,107,6,2157.73,29.557945205479452,67,1,Champions
14408,11,7,2606.53,24.360093457943925,60,1,Champions
14409,71,6,2059.4500000000003,38.137962962962966,40,1,Champions
14410,92,9,1105.07,5.725751295336787,153,1,Champions
14412,43,2,770.03,17.90767441860465,43,0,New Customers
14413,362,1,122.7,5.334782608695653,22,0,New Customers
14414,92,7,1496.98,15.432783505154639,79,1,Champions
14416,22,2,490.22,35.01571428571429,13,0,New Customers
14418,4,3,1937.25,15.622983870967742,114,1,Champions
14419,11,6,1058.06,5.13621359223301,112,1,Champions
14420,99,1,387.52,13.362758620689654,29,0,New Customers
14421,57,2,813.11,30.115185185185187,25,0,New Customers
14422,1,6,4263.64,19.205585585585588,189,1,Champions
14426,24,10,4481.67,20.007455357142856,183,1,Champions
14427,50,2,363.34000000000003,21.37294117647059,16,0,New Customers
14428,7,5,1244.83,8.644652777777777,108,1,Champions
14431,303,1,470.36,27.668235294117647,17,0,New Customers
14432,10,6,2255.51,5.904476439790576,256,1,Champions
14438,306,1,131.9,14.655555555555557,9,0,New Customers
14440,8,5,2357.6800000000003,42.8669090909091,33,1,Champions
14441,1,4,1712.89,33.58607843137255,43,1,Champions
14442,205,2,1589.82,25.235238095238095,58,0,New Customers
14443,54,4,1420.2,15.270967741935484,84,1,Champions
14447,19,5,1163.23,16.617571428571427,54,1,Champions
14448,9,2,375.35,18.767500000000002,20,0,New Customers
14450,181,3,483.25,12.08125,32,0,New Customers
14451,60,2,662.59,6.078807339449542,86,0,New Customers
14453,190,1,119.93,5.451363636363637,22,0,New Customers
14457,311,1,113.64,28.41,4,0,New Customers
14459,155,1,1837.92,49.67351351351351,37,0,New Customers
14460,110,3,434.34,27.14625,14,0,New Customers
14461,148,3,2103.06,11.683666666666666,173,1,Champions
14465,247,3,1058.6200000000001,8.14323076923077,107,0,New Customers
14466,29,7,2272.4,31.561111111111114,35,1,Champions
14467,18,4,598.76,6.652888888888889,67,0,New Customers
14470,12,2,461.19,10.725348837209303,43,0,New Customers
14472,104,8,1936.84,6.892669039145908,153,1,Champions
14473,74,2,234.34000000000003,33.47714285714286,7,0,New Customers
14474,46,1,547.66,18.884827586206896,29,0,New Customers
14475,72,3,925.85,22.04404761904762,35,0,New Customers
14476,257,1,215.7,11.352631578947367,17,0,New Customers
14479,254,2,316.25,17.569444444444443,18,0,New Customers
14480,11,1,279.05,21.465384615384615,13,0,New Customers
14481,165,2,636.51,21.217,25,0,New Customers
14482,18,6,2068.15,14.362152777777778,110,1,Champions
14483,282,1,137.1,15.233333333333333,9,0,New Customers
14484,50,1,321.92,22.994285714285716,14,0,New Customers
14487,27,6,1196.33,8.307847222222222,112,1,Champions
14488,68,1,1064.28,23.136521739130433,46,0,New Customers
14489,207,1,463.38,15.446,30,0,New Customers
14491,175,2,340.93,20.05470588235294,17,0,New Customers
14493,7,5,2383.2400000000002,19.860333333333337,95,1,Champions
14494,26,1,139.56,19.937142857142856,7,0,New Customers
14495,51,2,123.8,20.633333333333333,6,0,New Customers
14496,312,2,538.8100000000001,28.35842105263158,16,0,New Customers
14497,309,1,475.37,16.392068965517243,29,0,New Customers
14498,43,5,1957.32,10.141554404145078,162,1,Champions
14500,88,3,356.85,50.978571428571435,6,0,New Customers
14501,184,2,251.21,25.121000000000002,9,0,New Customers
14503,3,6,3543.26,21.605243902439025,113,1,Champions
14504,47,4,673.26,6.2921495327102805,85,0,New Customers
14506,17,5,2012.17,6.367626582278481,204,1,Champions
14507,24,6,1383.18,14.408125,79,1,Champions
14508,22,2,276.42,4.849473684210526,52,0,New Customers
14511,11,5,1314.81,19.33544117647059,53,1,Champions
14512,188,2,275.28,11.968695652173912,19,0,New Customers
14513,101,3,455.59000000000003,37.965833333333336,11,0,New Customers
14514,61,3,1055.35,14.456849315068492,65,0,New Customers
14515,18,6,2102.09,20.812772277227726,68,1,Champions
14517,33,2,330.45,18.358333333333334,17,0,New Customers
14518,64,1,174.37,10.898125,16,0,New Customers
14520,2,2,270.6,67.65,3,0,New Customers
14522,24,4,974.54,57.32588235294117,15,0,New Customers
14523,108,1,241.09,20.090833333333332,12,0,New Customers
14524,32,9,1867.68,9.20039408866995,161,1,Champions
14525,20,9,4332.2,14.887285223367696,217,1,Champions
14528,37,1,364.21999999999997,20.234444444444442,18,0,New Customers
14530,26,6,2925.91,13.54587962962963,140,1,Champions
14532,236,4,932.85,14.57578125,45,0,New Customers
14533,25,7,1949.72,31.44709677419355,53,1,Champions
14535,60,3,2864.19,8.679363636363636,280,1,Champions
14536,260,1,171.8,9.042105263157895,18,0,New Customers
14537,58,1,355.56,35.556,10,0,New Customers
14538,65,2,388.25,20.43421052631579,19,0,New Customers
14539,16,2,537.48,16.79625,31,0,New Customers
14540,10,3,996.26,13.108684210526315,64,0,New Customers
14541,59,8,1461.65,13.168018018018019,71,1,Champions
14544,24,2,2024.45,17.758333333333333,97,1,Champions
14546,5,5,2578.09,6.4613784461152886,250,1,Champions
14547,4,8,4007.54,10.949562841530055,198,1,Champions
14549,311,1,289.24,5.165,56,0,New Customers
14550,11,2,765.62,15.950416666666667,38,0,New Customers
14551,18,2,186.23,18.622999999999998,9,0,New Customers
14553,19,5,859.27,7.604159292035398,103,1,Champions
14554,10,4,2381.04,11.023333333333333,147,1,Champions
14555,57,2,324.14,15.435238095238095,18,0,New Customers
14557,85,1,788.38,49.27375,16,0,New Customers
14561,76,3,1080.76,15.6631884057971,67,0,New Customers
14565,96,4,3099.12,24.40251968503937,111,1,Champions
14567,57,2,1530.3600000000001,46.374545454545455,33,0,New Customers
14569,1,1,227.39,18.949166666666667,10,0,New Customers
14570,281,2,218.06,7.519310344827586,29,0,New Customers
14572,3,7,2832.84,10.492,190,1,Champions
14573,180,9,1653.42,7.035829787234043,127,1,Champions
14577,13,4,859.71,6.989512195121952,86,1,Champions
14578,3,1,168.63,7.02625,24,0,New Customers
14581,17,1,138.6,8.152941176470588,16,0,New Customers
14582,41,1,114.11,19.018333333333334,6,0,New Customers
14584,169,4,1042.26,10.4226,68,0,New Customers
14585,50,1,157.05,5.415517241379311,29,0,New Customers
14586,277,1,237.36,12.49263157894737,19,0,New Customers
14591,15,4,1447.14,7.345888324873097,138,1,Champions
14594,7,2,379.83,7.166603773584906,48,0,New Customers
14595,20,6,1740.6,17.06470588235294,94,1,Champions
14597,11,2,883.15,16.05727272727273,45,0,New Customers
14600,306,1,393.33000000000004,15.733200000000002,25,0,New Customers
14601,11,1,213.96,30.565714285714286,7,0,New Customers
14618,9,3,553.44,34.59,10,0,New Customers
14619,246,1,394.44,19.722,20,0,New Customers
14620,206,2,412.78000000000003,15.876153846153848,26,0,New Customers
14621,1,5,1788.3600000000001,19.438695652173916,80,1,Champions
14622,185,1,320.58000000000004,15.265714285714287,21,0,New Customers
14623,32,5,889.25,6.6361940298507465,108,1,Champions
14624,57,2,225.85,17.373076923076923,13,0,New Customers
14625,196,2,899.63,16.974150943396225,51,0,New Customers
14626,24,4,2791.27,22.87926229508197,108,1,Champions
14628,91,2,671.96,27.998333333333335,22,0,New Customers
14629,4,2,959.01,6.309276315789473,133,1,Champions
14631,51,3,1006.98,24.56048780487805,38,0,New Customers
